STATE,STATENAME,ST_CASE,VEH_NO,TRAILER_NO,VehicleDescriptor,VINDecodedOn,VINDecodeError,VehicleTypeId,VehicleType,ManufacturerFullNameId,ManufacturerFullName,MakeId,Make,ModelId,Model,ModelYear,Series,Trim,PlantCountryId,PlantCountry,PlantState,PlantCity,PlantCompanyName,Note,BodyClassId,BodyClass,GrossVehicleWeightRatingFromId,GrossVehicleWeightRatingFrom,GrossVehicleWeightRatingToId,GrossVehicleWeightRatingTo,TrailerBodyTypeId,TrailerBodyType,TrailerTypeConnectionId,TrailerTypeConnection,TrailerLengthFT,OtherTrailerInfo,AxlesCount,AxleConfigurationId,AxleConfiguration
12,Florida,122241,2,1,1UYVS253*DM******,2021-09-08 14:59:07,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2013,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
12,Florida,122241,3,1,4YDF3772*LA******,2021-09-08 14:59:08,0,6,TRAILER,2347,KEYSTONE RV,7615,KEYSTONE,20555,Keystone,2020,,,6,UNITED STATES (USA),INDIANA,GOSHEN,17,Arbitrary Final Digit,61,Trailer,,,,,26,Fifth Wheel,5,Fifth Wheel,37.000,Recreational Vehicle,2,,
12,Florida,122276,2,1,1DW1A532*YS******,2021-09-08 14:59:08,0,6,TRAILER,13506,"STOUGHTON TRAILERS, INC.",3414,STOUGHTON TRAILERS,7701,Stoughton trailers,2000,,,6,UNITED STATES (USA),WISCONSIN,STOUGHTON,"Stoughton Trailers, INC",,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
12,Florida,122278,2,1,1GRAA062*HJ******,2021-09-08 14:59:08,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2017,,,6,UNITED STATES (USA),ARKANSAS,JONESBORO,,"Jacksonville Florida (ended 02/1988); Jonesboro, Arkansas (effective 09/03/02)",61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
12,Florida,122349,1,1,1M5BM161*L1******,2021-09-08 14:59:08,0,6,TRAILER,13552,MAGIC TILT TRAILERS INC.,4228,MAGIC TILT TRAILERS,9005,Magic Tilt Trailers,2020,,,6,UNITED STATES (USA),FLORIDA,CLEARWATER,,,61,Trailer,,,,,2,Boat Trailer,,,16.000,Body Type: Mill Channel,1,,
12,Florida,122372,3,1,4YMBU061*JG******,2021-09-08 14:59:09,0,6,TRAILER,13315,"CARRY-ON TRAILER, INC.",4933,CARRY-ON TRAILER,12040,Carry-On Trailer,2018,,,6,UNITED STATES (USA),GEORGIA,LAONIA,,,61,Trailer,,,,,32,Open Bed Trailer,1,Ball Type Pull,6.000,,1,,
12,Florida,122375,1,1,1GRAA062*6W******,2021-09-08 14:59:09,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2006,,,6,UNITED STATES (USA),NEBRASKA,WAYNE,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
12,Florida,122388,2,1,3H3V532C*DT******,2021-09-08 14:59:09,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2013,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
12,Florida,122394,2,1,1UYVS253*H7******,2021-09-08 14:59:09,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2017,,,6,UNITED STATES (USA),VIRGINIA,GLADE SPRING,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
12,Florida,122397,1,1,4YMBU142*JG******,2021-09-08 14:59:09,0,6,TRAILER,13315,"CARRY-ON TRAILER, INC.",4933,CARRY-ON TRAILER,12040,Carry-On Trailer,2018,,,6,UNITED STATES (USA),GEORGIA,LAONIA,,,61,Trailer,,,,,32,Open Bed Trailer,1,Ball Type Pull,14.000,,2,,
12,Florida,122397,2,1,1W9AC463*GP347***,2021-09-08 14:59:09,0,6,TRAILER,10331,WARREN EQUIPMENT INC.,8661,"WARREN EQUIPMENT, INC.",22712,"Warren Equipment, Inc.",2016,,,6,UNITED STATES (USA),FLORIDA,PLANT CITY,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,4,Straight Semi/Semi Trailer,,Tri-Axle Dual Tires,,,
12,Florida,122432,2,1,5V8VA532*6M******,2021-09-08 14:59:10,0,6,TRAILER,16522,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),6474,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),17782,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),2006,,,6,UNITED STATES (USA),INDIANA,MONON,,,61,Trailer,,,,,,,,,53.000,Interior Post Aluminum Semi Trailer,2,3,Tandem
12,Florida,122443,2,1,1RNF48A2*2R******,2021-09-08 14:59:10,0,6,TRAILER,3579,"REITNOUER, INC.",5594,REITNOUER INC,14493,Reitnouer Inc Trailers,2002,,,6,UNITED STATES (USA),PENNSYLVANIA,READING,,,61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,48.000,Airride,2,,
12,Florida,122454,3,1,1TTF4520*51******,2021-09-08 14:59:10,0,6,TRAILER,8231,TRANSCRAFT CORPORATION,10511,TRANSCRAFT,28401,Transcraft,2005,,,6,UNITED STATES (USA),ILLINOIS,ANNA,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,45.000,Platform,2,,
12,Florida,122466,2,1,1UYVS248*J6******,2021-09-08 14:59:10,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2018,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,48.000,,2,,
12,Florida,122509,2,1,1UYVS253*DU******,2021-09-08 14:59:10,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2013,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
12,Florida,122531,2,1,1UYVS253*HG******,2021-09-08 14:59:10,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2017,,,6,UNITED STATES (USA),VIRGINIA,GLADE SPRING,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
12,Florida,122562,2,1,4B9BF243*KM163***,2021-09-08 14:59:10,0,6,TRAILER,17113,BIGFOOT TRAILERS LLC,7527,BIGFOOT TRAILERS LLC,20419,Bigfoot Trailers LLC,2019,,,6,UNITED STATES (USA),FLORIDA,MULBERRY,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,1,Ball Type Pull,24.000,,3,,
12,Florida,122562,3,1,4ZECH202*G1******,2021-09-08 14:59:10,0,6,TRAILER,3684,LOAD TRAIL LLC,2111,LOAD TRAIL,5874,Load Trail,2016,,,6,UNITED STATES (USA),TEXAS,SUMNER,,,61,Trailer,,,,,3,Car Hauler Trailer,,,20.000,,2,,
12,Florida,122575,4,1,10BFB723*GF******,2021-09-08 14:59:11,0,6,TRAILER,5083,BRENNER TANK LLC,6976,BRENNER/BEALL/LAFAYETTE,21581,DOT 407,2016,,,6,UNITED STATES (USA),WISCONSIN,FOND DU LAC,,,61,Trailer,,,,,,,,,,Type of Material: Stainless Steel,2,,
12,Florida,122604,1,1,1GR1A062*ME******,2021-09-08 14:59:11,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2021,,,6,UNITED STATES (USA),GEORGIA,STATESBORO,,,,,,,,,,,6,Kingpin,53.000,"Semitrailer - dry freight, reefer, or insulated van",2,,
12,Florida,122638,1,1,1GR1A062*LK******,2021-09-08 14:59:11,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2020,,,6,UNITED STATES (USA),ILLINOIS,KEWANEE,,,,,,,,,,,6,Kingpin,53.000,"Semitrailer - dry freight, reefer, or insulated van",2,,
12,Florida,122657,1,1,16VDX142*K5******,2021-09-08 14:59:11,0,6,TRAILER,9132,"BIG TEX TRAILER MANUFACTURING, LLC",1136,BIG TEX TRAILER MANUFACTURING,5625,Big Tex Trailer Manufacturing,2019,,,6,UNITED STATES (USA),OKLAHOMA,MADILL,"Big Tex Trailer Manufacturing, Inc.",,61,Trailer,,,,,16,Utility Trailer,,,14.000,,2,,
12,Florida,122670,2,1,7H2BE122*LD******,2021-09-08 14:59:11,0,6,TRAILER,17148,"TJCW, INC.",8360,ROCK SOLID CARGO,22203,Rock Solid Cargo,2020,,,6,UNITED STATES (USA),GEORGIA,DOUGLAS,,,61,Trailer,,,,,5,Enclosed Trailer,1,Ball Type Pull,12.000,,2,,
12,Florida,122691,1,1,1JJV532W*8L******,2021-09-08 14:59:11,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2008,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
12,Florida,122691,4,1,13N1422C*J1******,2021-09-08 14:59:13,0,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,2018,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,Optional Features: Sliding Suspension,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,42.000,,2,,
12,Florida,122693,2,2,1GRAA561*FE******,2021-09-08 14:59:13,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2015,,,6,UNITED STATES (USA),GEORGIA,STATESBORO,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,28.000,Dry Freight Van / Reefer Van / Insulated Van,1,,
12,Florida,122773,2,1,5HTSN422*77******,2021-09-08 14:59:13,0,6,TRAILER,5564,"HEIL TRAILER INTERNATIONAL, CO",2365,"HEIL TRAILER INTERNATIONAL, CO.",6142,"Heil Trailer International, Co.",2007,,,6,UNITED STATES (USA),TENNESSEE,ATHENS,,Body Shape: Jet,61,Trailer,,,,,103,Bulk,,,42.000,Al Pneumatic,2,,
12,Florida,122809,2,1,1UYVS253*J6******,2021-09-08 14:59:13,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2018,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
12,Florida,122824,1,1,1UYVS253*M7******,2021-09-08 14:59:13,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2021,,,6,UNITED STATES (USA),VIRGINIA,GLADE SPRING,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
12,Florida,122824,7,1,53FBE122*MF******,2021-09-08 14:59:13,0,6,TRAILER,7521,COVERED WAGON TRAILERS LLC.,6356,COVERED WAGON TRAILERS,17587,Covered Wagon Trailers,2021,,,6,UNITED STATES (USA),GEORGIA,FITZGERALD,,,,,,,,,160,Cargo Trailer,14,Bumper Pull,12.000,Enclosed - General Cargo,2,,
12,Florida,122882,1,1,4YMBU081*LG******,2021-09-08 14:59:13,0,6,TRAILER,13315,"CARRY-ON TRAILER, INC.",4933,CARRY-ON TRAILER,12040,Carry-On Trailer,2020,,,6,UNITED STATES (USA),GEORGIA,LAONIA,,,61,Trailer,,,,,32,Open Bed Trailer,1,Ball Type Pull,8.000,,1,,
12,Florida,122951,3,1,4MLV1572*NB******,2021-09-08 14:59:14,0,6,TRAILER,3545,OSHKOSH TRUCK CORPORATION,517,OSHKOSH,6295,Oshkosh Trailer,2022,,,6,UNITED STATES (USA),FLORIDA,BRADENTON,,,61,Trailer,,,,,36,Van Trailer,,,57.000,SHEET/POST - STD,2,,
12,Florida,122953,2,1,1GRAA062*8W******,2021-09-08 14:59:14,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2008,,,6,UNITED STATES (USA),NEBRASKA,WAYNE,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
12,Florida,122971,3,1,3H3V532C*ET******,2021-09-08 14:59:14,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2014,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
12,Florida,122988,3,1,1JJV532W*5L******,2021-09-08 14:59:14,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2005,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
12,Florida,123064,2,1,5NHUCC62*6U******,2021-09-08 14:59:14,0,6,TRAILER,1084,"FOREST RIVER, INC.",531,FOREST RIVER,2391,Continental Cargo,2006,,,6,UNITED STATES (USA),GEORGIA,OCILLA,,Address: 193 Industrial Drive,,,,,,,16,Utility Trailer,,,16.000,,2,,
12,Florida,123080,2,1,1JJV532W*6L******,2021-09-08 14:59:15,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2006,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
12,Florida,123081,1,1,1UYVS248*CG******,2021-09-08 14:59:15,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2012,,,6,UNITED STATES (USA),VIRGINIA,GLADE SPRING,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,48.000,,2,,
12,Florida,123109,2,1,1JJV532D*LL******,2021-09-08 14:59:15,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2020,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
12,Florida,123139,2,1,1GRAA932*GS******,2021-09-08 14:59:15,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2016,,,6,UNITED STATES (USA),GEORGIA,SAVANNAH,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,46.500,Dry Freight Van / Reefer Van / Insulated Van,2,,
12,Florida,123146,2,1,1GRAA062*CW******,2021-09-08 14:59:15,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2012,,,6,UNITED STATES (USA),NEBRASKA,WAYNE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
12,Florida,123153,1,1,5THBG242*KL******,2021-09-08 14:59:15,0,6,TRAILER,10058,"ELITE TRAILERS, INC",1091,ELITE TRAILERS,4371,Elite Trailers,2019,,,6,UNITED STATES (USA),FLORIDA,LAUREL HILL,,,61,Trailer,4,"Class 3: 10,001 - 14,000 lb (4,536 - 6,350 kg)",,,23,Equipment Trailer,1,Ball Type Pull,24.000,"GVW = 14,000",2,,
12,Florida,123236,2,1,5GLBE122*5C******,2021-09-08 14:59:16,0,6,TRAILER,15975,G.T. EXPRESS ENTERPRISES. INC.,5570,EXPRESS TRAILERS INC,14388,Express Trailers Inc,2005,,,6,UNITED STATES (USA),FLORIDA,CLEARWATER,,,61,Trailer,,,,,5,Enclosed Trailer,14,Bumper Pull,12.000,,2,,
12,Florida,123251,1,1,1M9SD303*7S567***,2021-09-08 14:59:16,0,6,TRAILER,2429,MONTONE TRAILERS LLC,8319,"MONTONE TRAILERS, LLC",22111,"Montone Trailers, LLC",2007,,,6,UNITED STATES (USA),SOUTH CAROLINA,DILLON,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,4,Straight Semi/Semi Trailer,30.000,,3,,
12,Florida,123272,2,1,3UTVS253*M8******,2021-09-08 14:59:16,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2021,,,12,MEXICO,,PIEDRAS NEGRAS,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
12,Florida,123295,1,1,1UYVS253*8G******,2021-09-08 14:59:16,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2008,,,6,UNITED STATES (USA),VIRGINIA,GLADE SPRING,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
13,Georgia,130765,1,1,1JJV532D*GL******,2021-09-08 14:59:16,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2016,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
13,Georgia,130970,2,1,1K9CG402*HW351***,2021-09-08 14:59:16,1,6,TRAILER,12016,"KWIK EQUIPMENT SALES, LLC",4552,KWIK EQUIPMENT SALES,9653,Kwik Equipment Sales LLC,2017,Container Chassis,,6,UNITED STATES (USA),TEXAS,WAXAHACHIE,Kwik Equipment Sales,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,40.000,Body Type: Gooseneck,2,,
13,Georgia,131216,3,1,1JJV532W*7L******,2021-09-08 14:59:17,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2007,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
17,Illinois,170061,2,1,1GRAP062*FT******,2021-09-08 14:59:17,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2015,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
17,Illinois,170088,2,1,1GR1P062*LT******,2021-09-08 14:59:17,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2020,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,,,,,,,,,,6,Kingpin,53.000,"Semitrailer - dry freight, reefer, or insulated van",2,,
17,Illinois,170101,1,1,1UYVS253*4U******,2021-09-08 14:59:18,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2004,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
17,Illinois,170104,2,1,1UYVS253*CU******,2021-09-08 14:59:18,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2012,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
17,Illinois,170166,2,1,13N14830*61******,2021-09-08 14:59:18,0,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,2006,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,"Tandem Axles, Spread",2,,
17,Illinois,170170,2,1,3H3V482C*KT******,2021-09-08 14:59:18,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2019,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,48.000,Material: Aluminum/Steel,2,,
17,Illinois,170189,2,1,1JJV532D*EL******,2021-09-08 14:59:18,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2014,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
17,Illinois,170195,3,1,10BFB723*9F******,2021-09-08 14:59:19,0,6,TRAILER,5083,BRENNER TANK LLC,1590,BRENNER TANK,5687,Brenner Tank,2009,,,6,UNITED STATES (USA),WISCONSIN,FOND DU LAC,Brenner Tank LLC.,,61,Trailer,,,,,172,Chemical Trailer,,,,Stainless Steel,2,3,Tandem
17,Illinois,170221,1,1,1UYVS253*GP******,2021-09-08 14:59:19,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2016,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
17,Illinois,170275,2,1,1DW1A532*ES******,2021-09-08 14:59:19,0,6,TRAILER,13506,"STOUGHTON TRAILERS, INC.",3414,STOUGHTON TRAILERS,7701,Stoughton trailers,2014,,,6,UNITED STATES (USA),WISCONSIN,STOUGHTON,"Stoughton Trailers, INC",,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
17,Illinois,170280,1,1,10BAAB23*LF******,2021-09-08 14:59:19,0,6,TRAILER,5083,BRENNER TANK LLC,1092,BULK TANK INTERNATIONAL,22682,DOT/TC Specification (406/407/412/331/338/ETM),2020,,,6,UNITED STATES (USA),WISCONSIN,FOND DU LAC,,,61,Trailer,,,,,15,Tank Trailer,4,Straight Semi/Semi Trailer,,Length of Trailer: 40-50 feet,2,,
17,Illinois,170291,3,1,1GRAA062*1T******,2021-09-08 14:59:19,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2001,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,Effective 03/01/00,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
17,Illinois,170295,1,1,5V8VA532*FM******,2021-09-08 14:59:19,0,6,TRAILER,16522,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),6474,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),17782,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),2015,,,6,UNITED STATES (USA),INDIANA,MONON,,,61,Trailer,,,,,,,,,53.000,Interior Post Aluminum Semi Trailer,2,3,Tandem
17,Illinois,170314,2,1,5MADN222*HC******,2021-09-08 14:59:20,0,6,TRAILER,5950,"MAC TRAILER MFG, INC.",6826,MAC TRAILER MANUFACTURING,18288,MAC TRAILER MANUFACTURING,2017,,,6,UNITED STATES (USA),OHIO,ALLIANCE,,Commerce Street,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,,,22.000,No Frame,2,,
17,Illinois,170320,2,1,1GRAA902*BB******,2021-09-08 14:59:20,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2011,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,45.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
17,Illinois,170341,2,1,4FPUB142*7G******,2021-09-08 14:59:20,0,6,TRAILER,1489,PACE AMERICAN OF GEORGIA INC.,2500,PACE AMERICAN,6324,Pace American Trailer,2007,,,6,UNITED STATES (USA),GEORGIA,,Pace American of Georgia,,,,11,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",5,"Class 4: 14,001 - 16,000 lb (6,350 - 7,258 kg)",59,Van/Covered Cargo/Enclosed,,,14.000,"Length: 10 - 28FT; GVWR: 3000 - 16,000,  (7 FT WIDE TRAILER )",2,,
